date,option_type,entry_time,entry_price,entry_strike,entry_spot,exit_time,exit_price,exit_strike,exit_spot,exit_reason,pnl
2026-01-02,CALL,2026-01-02 09:21:00+05:30,389.45,85300.0,85323.75,2026-01-02 09:22:00+05:30,402.4,85300.0,85338.69,Stop Loss,-12.949999999999989
2026-01-02,CALL,2026-01-02 09:24:00+05:30,406.95,85300.0,85359.32,2026-01-02 09:26:00+05:30,407.8,85300.0,85326.87,Stop Loss,-0.8500000000000227
2026-01-02,CALL,2026-01-02 09:30:00+05:30,424.4,85300.0,85368.57,2026-01-02 09:31:00+05:30,432.2,85300.0,85387.28,Stop Loss,-7.800000000000011
2026-01-02,CALL,2026-01-02 09:33:00+05:30,444.55,85300.0,85377.73,2026-01-02 09:39:00+05:30,445.6,85300.0,85392.73,Stop Loss,-1.0500000000000114
2026-01-02,CALL,2026-01-02 09:45:00+05:30,519.2,85300.0,85524.55,2026-01-02 09:46:00+05:30,524.35,85300.0,85536.56,Stop Loss,-5.149999999999977
2026-01-02,CALL,2026-01-02 09:49:00+05:30,535.9,85300.0,85539.38,2026-01-02 09:51:00+05:30,545.0,85300.0,85566.04,Stop Loss,-9.100000000000023
2026-01-02,CALL,2026-01-02 09:53:00+05:30,559.8,85300.0,85569.03,2026-01-02 09:54:00+05:30,579.0,85300.0,85587.2,Stop Loss,-19.200000000000045
2026-01-02,CALL,2026-01-02 09:55:00+05:30,569.3,85300.0,85589.53,2026-01-02 09:56:00+05:30,573.95,85300.0,85599.35,Stop Loss,-4.650000000000091
2026-01-02,CALL,2026-01-02 09:57:00+05:30,568.0,85300.0,85571.83,2026-01-02 11:21:00+05:30,571.5,85300.0,85554.14,Stop Loss,-3.5
2026-01-02,CALL,2026-01-02 11:22:00+05:30,552.85,85300.0,85528.27,2026-01-02 11:23:00+05:30,561.55,85300.0,85551.67,Stop Loss,-8.699999999999932
2026-01-02,CALL,2026-01-02 11:24:00+05:30,560.55,85300.0,85536.25,2026-01-02 11:25:00+05:30,568.4,85300.0,85540.3,Stop Loss,-7.850000000000023
2026-01-02,CALL,2026-01-02 11:26:00+05:30,563.55,85300.0,85542.59,2026-01-02 11:28:00+05:30,575.0,85300.0,85558.55,Stop Loss,-11.450000000000045
2026-01-02,CALL,2026-01-02 11:32:00+05:30,578.5,85300.0,85577.77,2026-01-02 11:33:00+05:30,581.25,85300.0,85581.02,Stop Loss,-2.75
2026-01-02,CALL,2026-01-02 11:35:00+05:30,588.4,85300.0,85602.21,2026-01-02 11:36:00+05:30,591.0,85300.0,85602.39,Stop Loss,-2.6000000000000227
2026-01-02,CALL,2026-01-02 11:37:00+05:30,589.65,85300.0,85604.94,2026-01-02 11:39:00+05:30,591.65,85300.0,85606.57,Stop Loss,-2.0
2026-01-02,CALL,2026-01-02 11:40:00+05:30,587.2,85300.0,85599.27,2026-01-02 11:41:00+05:30,590.6,85300.0,85605.55,Stop Loss,-3.3999999999999773
2026-01-02,CALL,2026-01-02 11:44:00+05:30,599.95,85300.0,85622.7,2026-01-02 11:49:00+05:30,605.6,85300.0,85631.68,Stop Loss,-5.649999999999977
2026-01-02,CALL,2026-01-02 11:50:00+05:30,599.55,85300.0,85624.14,2026-01-02 11:51:00+05:30,605.5,85300.0,85634.68,Stop Loss,-5.9500000000000455
2026-01-02,CALL,2026-01-02 11:55:00+05:30,606.5,85300.0,85644.55,2026-01-02 12:28:00+05:30,607.55,85300.0,85662.79,Stop Loss,-1.0499999999999545
2026-01-02,CALL,2026-01-02 12:29:00+05:30,603.0,85300.0,85662.42,2026-01-02 12:30:00+05:30,606.2,85300.0,85657.92,Stop Loss,-3.2000000000000455
2026-01-02,CALL,2026-01-02 12:36:00+05:30,628.35,85300.0,85689.76,2026-01-02 15:10:00+05:30,643.95,85300.0,85752.85,Stop Loss,-15.600000000000023
2026-01-02,CALL,2026-01-02 15:12:00+05:30,644.8,85300.0,85753.35,2026-01-02 15:23:00+05:30,648.3,85300.0,85780.87,Stop Loss,-3.5
2026-01-02,CALL,2026-01-02 15:24:00+05:30,646.0,85300.0,85777.81,2026-01-02 15:25:00+05:30,647.3,85300.0,85787.05,Stop Loss,-1.2999999999999545
2026-01-05,PUT,2026-01-05 09:15:00+05:30,244.5,85700.0,85740.03,2026-01-05 09:16:00+05:30,262.05,85700.0,85723.96,Stop Loss,-17.55000000000001
2026-01-05,CALL,2026-01-05 09:16:00+05:30,332.25,85700.0,85723.96,2026-01-05 09:17:00+05:30,351.5,85700.0,85731.64,Stop Loss,-19.25
2026-01-05,PUT,2026-01-05 09:17:00+05:30,237.8,85700.0,85731.64,2026-01-05 09:20:00+05:30,261.9,85700.0,85719.68,Stop Loss,-24.099999999999966
